actor,condition,root_id,origins_present,questions,correct,bundle_complete,mean_question_accuracy
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0006,4,136,115,0,0.8455882352941176
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0007,4,136,93,0,0.6838235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0008,4,136,99,0,0.7279411764705882
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0009,4,136,104,0,0.7647058823529411
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0010,4,136,95,0,0.6985294117647058
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0011,4,136,105,0,0.7720588235294118
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0012,4,136,125,0,0.9191176470588235
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0013,4,136,121,0,0.8897058823529411
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0014,4,136,120,0,0.8823529411764706
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0015,4,136,110,0,0.8088235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0016,4,136,110,0,0.8088235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0017,4,136,109,0,0.8014705882352942
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0018,4,136,111,0,0.8161764705882353
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0019,4,136,117,0,0.8602941176470589
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0020,4,136,112,0,0.8235294117647058
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0021,4,136,114,0,0.8382352941176471
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0022,4,136,117,0,0.8602941176470589
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0023,4,136,123,0,0.9044117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0024,4,136,112,0,0.8235294117647058
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0025,4,136,125,0,0.9191176470588235
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0026,4,136,111,0,0.8161764705882353
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0027,4,136,109,0,0.8014705882352942
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0028,4,136,123,0,0.9044117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0029,4,136,136,1,1.0
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0030,4,136,134,0,0.9852941176470589
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0031,4,136,124,0,0.9117647058823529
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0032,4,136,106,0,0.7794117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0033,4,136,105,0,0.7720588235294118
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0034,4,136,98,0,0.7205882352941176
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0035,4,136,88,0,0.6470588235294118
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0036,4,136,121,0,0.8897058823529411
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0037,4,136,110,0,0.8088235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0038,4,136,109,0,0.8014705882352942
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0039,4,136,110,0,0.8088235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0040,4,136,105,0,0.7720588235294118
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0041,4,136,93,0,0.6838235294117647
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0042,4,136,104,0,0.7647058823529411
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0043,4,136,107,0,0.7867647058823529
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0044,4,136,124,0,0.9117647058823529
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0045,4,136,125,0,0.9191176470588235
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0046,4,136,123,0,0.9044117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0047,4,136,130,0,0.9558823529411765
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0048,4,136,99,0,0.7279411764705882
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0049,4,136,102,0,0.75
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0050,4,136,92,0,0.6764705882352942
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0051,4,136,106,0,0.7794117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0052,4,136,118,0,0.8676470588235294
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0053,4,136,116,0,0.8529411764705882
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0054,4,136,120,0,0.8823529411764706
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0055,4,136,117,0,0.8602941176470589
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0056,4,136,91,0,0.6691176470588235
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0057,4,136,121,0,0.8897058823529411
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0058,4,136,107,0,0.7867647058823529
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0059,4,136,123,0,0.9044117647058824
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0060,4,136,128,0,0.9411764705882353
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0061,4,136,130,0,0.9558823529411765
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0062,4,136,120,0,0.8823529411764706
qwen,FIELD_PLUS_LATEST_ERRATUM,UPDATE_COMPARISON-ORIGIN-0063,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0000,4,136,117,0,0.8602941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0001,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0002,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0003,4,136,116,0,0.8529411764705882
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0004,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0005,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0006,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0007,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0008,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0009,4,136,122,0,0.8970588235294118
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0010,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0011,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0012,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0013,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0014,4,136,130,0,0.9558823529411765
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0015,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0016,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0017,4,136,113,0,0.8308823529411765
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0018,4,136,123,0,0.9044117647058824
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0019,4,136,123,0,0.9044117647058824
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0020,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0021,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0022,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0023,4,136,133,0,0.9779411764705882
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0024,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0025,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0026,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0027,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0028,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0029,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0030,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0031,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0032,4,136,133,0,0.9779411764705882
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0033,4,136,123,0,0.9044117647058824
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0034,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0035,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0036,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0037,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0038,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0039,4,136,118,0,0.8676470588235294
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0040,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0041,4,136,105,0,0.7720588235294118
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0042,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0043,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0044,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0045,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0046,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0047,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0048,4,136,115,0,0.8455882352941176
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0049,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0050,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0051,4,136,125,0,0.9191176470588235
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0052,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0053,4,136,133,0,0.9779411764705882
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0054,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0055,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0056,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0057,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0058,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0059,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0060,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0061,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0062,4,136,131,0,0.9632352941176471
qwen,FREE_PAIR_CONSISTENCY_s0,UPDATE_COMPARISON-ORIGIN-0063,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0000,4,136,121,0,0.8897058823529411
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0001,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0002,4,136,121,0,0.8897058823529411
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0003,4,136,131,0,0.9632352941176471
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0004,4,136,118,0,0.8676470588235294
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0005,4,136,109,0,0.8014705882352942
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0006,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0007,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0008,4,136,129,0,0.9485294117647058
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0009,4,136,105,0,0.7720588235294118
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0010,4,136,130,0,0.9558823529411765
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0011,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0012,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0013,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0014,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0015,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0016,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0017,4,136,127,0,0.9338235294117647
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0018,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0019,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0020,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0021,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0022,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0023,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0024,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0025,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0026,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0027,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0028,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0029,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0030,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0031,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0032,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0033,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0034,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0035,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0036,4,136,133,0,0.9779411764705882
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0037,4,136,123,0,0.9044117647058824
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0038,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0039,4,136,128,0,0.9411764705882353
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0040,4,136,134,0,0.9852941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0041,4,136,117,0,0.8602941176470589
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0042,4,136,131,0,0.9632352941176471
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0043,4,136,129,0,0.9485294117647058
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0044,4,136,125,0,0.9191176470588235
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0045,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0046,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0047,4,136,131,0,0.9632352941176471
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0048,4,136,130,0,0.9558823529411765
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0049,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0050,4,136,135,0,0.9926470588235294
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0051,4,136,131,0,0.9632352941176471
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0052,4,136,126,0,0.9264705882352942
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0053,4,136,130,0,0.9558823529411765
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0054,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0055,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0056,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0057,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0058,4,136,119,0,0.875
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0059,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0060,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0061,4,136,132,0,0.9705882352941176
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0062,4,136,136,1,1.0
qwen,FREE_PAIR_CONSISTENCY_s1,UPDATE_COMPARISON-ORIGIN-0063,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0000,4,136,129,0,0.9485294117647058
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0001,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0002,4,136,133,0,0.9779411764705882
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0003,4,136,125,0,0.9191176470588235
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0004,4,136,133,0,0.9779411764705882
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0005,4,136,111,0,0.8161764705882353
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0006,4,136,132,0,0.9705882352941176
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0007,4,136,132,0,0.9705882352941176
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0008,4,136,130,0,0.9558823529411765
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0009,4,136,128,0,0.9411764705882353
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0010,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0011,4,136,132,0,0.9705882352941176
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0012,4,136,134,0,0.9852941176470589
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0013,4,136,132,0,0.9705882352941176
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0014,4,136,134,0,0.9852941176470589
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0015,4,136,132,0,0.9705882352941176
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0016,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0017,4,136,128,0,0.9411764705882353
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0018,4,136,129,0,0.9485294117647058
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0019,4,136,128,0,0.9411764705882353
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0020,4,136,135,0,0.9926470588235294
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0021,4,136,131,0,0.9632352941176471
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0022,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0023,4,136,134,0,0.9852941176470589
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0024,4,136,133,0,0.9779411764705882
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0025,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0026,4,136,128,0,0.9411764705882353
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0027,4,136,126,0,0.9264705882352942
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0028,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0029,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0030,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0031,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0032,4,136,134,0,0.9852941176470589
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0033,4,136,136,1,1.0
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0034,4,136,135,0,0.9926470588235294
qwen,INV_PAIR_NLL_s0,UPDATE_COMPARISON-ORIGIN-0035,4,136,130,0,0.9558823529411765
