actor,condition,scene_id,panel,questions,valid,correct,accuracy,all_correct,disagreement
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0050-origin0,ORIGIN,34,34,32,0.9411764705882353,0,5
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0050-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0050-origin2,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0050-origin3,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0051-origin0,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0051-origin1,ORIGIN,34,34,32,0.9411764705882353,0,9
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0051-origin2,ORIGIN,34,34,32,0.9411764705882353,0,11
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0051-origin3,ORIGIN,34,34,31,0.9117647058823529,0,15
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0052-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0052-origin1,ORIGIN,34,34,34,1.0,1,6
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0052-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0052-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0053-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0053-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0053-origin2,ORIGIN,34,34,30,0.8823529411764706,0,9
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0053-origin3,ORIGIN,34,34,30,0.8823529411764706,0,13
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0054-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0054-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0054-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0054-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0055-origin0,ORIGIN,34,34,34,1.0,1,3
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0055-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0055-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0055-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0056-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0056-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0056-origin2,ORIGIN,34,34,31,0.9117647058823529,0,15
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0056-origin3,ORIGIN,34,34,34,1.0,1,16
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0057-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0057-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0057-origin2,ORIGIN,34,34,31,0.9117647058823529,0,19
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0057-origin3,ORIGIN,34,34,31,0.9117647058823529,0,21
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0058-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0058-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0058-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0058-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0059-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0059-origin1,ORIGIN,34,34,33,0.9705882352941176,0,4
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0059-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0059-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0060-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0060-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0060-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0060-origin3,ORIGIN,34,34,34,1.0,1,23
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0061-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0061-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0061-origin2,ORIGIN,34,34,34,1.0,1,26
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0061-origin3,ORIGIN,34,34,34,1.0,1,20
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0062-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0062-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0062-origin2,ORIGIN,34,34,34,1.0,1,24
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0062-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0063-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0063-origin1,ORIGIN,34,34,32,0.9411764705882353,0,2
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0063-origin2,ORIGIN,34,34,34,1.0,1,20
gemma,CANONICAL_REPLAY_s0,UPDATE_COMPARISON-ORIGIN-0063-origin3,ORIGIN,34,34,32,0.9411764705882353,0,20
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0000-origin0,ORIGIN,34,34,34,1.0,1,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0000-origin1,ORIGIN,34,34,32,0.9411764705882353,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0000-origin2,ORIGIN,34,34,32,0.9411764705882353,0,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0000-origin3,ORIGIN,34,34,31,0.9117647058823529,0,19
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0001-origin0,ORIGIN,34,34,34,1.0,1,4
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0001-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0001-origin2,ORIGIN,34,34,34,1.0,1,20
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0001-origin3,ORIGIN,34,34,32,0.9411764705882353,0,20
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0002-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0002-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0002-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0002-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0003-origin0,ORIGIN,34,34,34,1.0,1,6
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0003-origin1,ORIGIN,34,34,34,1.0,1,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0003-origin2,ORIGIN,34,34,34,1.0,1,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0003-origin3,ORIGIN,34,34,33,0.9705882352941176,0,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0004-origin0,ORIGIN,34,34,33,0.9705882352941176,0,4
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0004-origin1,ORIGIN,34,34,33,0.9705882352941176,0,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0004-origin2,ORIGIN,34,34,28,0.8235294117647058,0,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0004-origin3,ORIGIN,34,34,30,0.8823529411764706,0,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0005-origin0,ORIGIN,34,34,34,1.0,1,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0005-origin1,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0005-origin2,ORIGIN,34,34,33,0.9705882352941176,0,13
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0005-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0006-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0006-origin1,ORIGIN,34,34,34,1.0,1,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0006-origin2,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0006-origin3,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0007-origin0,ORIGIN,34,34,33,0.9705882352941176,0,8
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0007-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0007-origin2,ORIGIN,34,34,34,1.0,1,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0007-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0008-origin0,ORIGIN,34,34,31,0.9117647058823529,0,6
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0008-origin1,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0008-origin2,ORIGIN,34,34,30,0.8823529411764706,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0008-origin3,ORIGIN,34,34,31,0.9117647058823529,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0009-origin0,ORIGIN,34,34,31,0.9117647058823529,0,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0009-origin1,ORIGIN,34,34,29,0.8529411764705882,0,8
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0009-origin2,ORIGIN,34,34,31,0.9117647058823529,0,13
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0009-origin3,ORIGIN,34,34,30,0.8823529411764706,0,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0010-origin0,ORIGIN,34,34,31,0.9117647058823529,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0010-origin1,ORIGIN,34,34,30,0.8823529411764706,0,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0010-origin2,ORIGIN,34,34,29,0.8529411764705882,0,9
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0010-origin3,ORIGIN,34,34,28,0.8235294117647058,0,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0011-origin0,ORIGIN,34,34,34,1.0,1,8
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0011-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0011-origin2,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0011-origin3,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0012-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0012-origin1,ORIGIN,34,34,34,1.0,1,8
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0012-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0012-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0013-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0013-origin1,ORIGIN,34,34,32,0.9411764705882353,0,6
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0013-origin2,ORIGIN,34,34,32,0.9411764705882353,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0013-origin3,ORIGIN,34,34,30,0.8823529411764706,0,13
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0014-origin0,ORIGIN,34,34,34,1.0,1,5
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0014-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0014-origin2,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0014-origin3,ORIGIN,34,34,34,1.0,1,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0015-origin0,ORIGIN,34,34,34,1.0,1,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0015-origin1,ORIGIN,34,34,32,0.9411764705882353,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0015-origin2,ORIGIN,34,34,32,0.9411764705882353,0,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0015-origin3,ORIGIN,34,34,32,0.9411764705882353,0,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0016-origin0,ORIGIN,34,34,32,0.9411764705882353,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0016-origin1,ORIGIN,34,34,31,0.9117647058823529,0,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0016-origin2,ORIGIN,34,34,33,0.9705882352941176,0,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0016-origin3,ORIGIN,34,34,31,0.9117647058823529,0,13
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0017-origin0,ORIGIN,34,34,31,0.9117647058823529,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0017-origin1,ORIGIN,34,34,31,0.9117647058823529,0,4
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0017-origin2,ORIGIN,34,34,32,0.9411764705882353,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0017-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0018-origin0,ORIGIN,34,34,34,1.0,1,6
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0018-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0018-origin2,ORIGIN,34,34,32,0.9411764705882353,0,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0018-origin3,ORIGIN,34,34,31,0.9117647058823529,0,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0019-origin0,ORIGIN,34,34,32,0.9411764705882353,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0019-origin1,ORIGIN,34,34,28,0.8235294117647058,0,6
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0019-origin2,ORIGIN,34,34,30,0.8823529411764706,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0019-origin3,ORIGIN,34,34,27,0.7941176470588235,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0020-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0020-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0020-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0020-origin3,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0021-origin0,ORIGIN,34,34,34,1.0,1,7
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0021-origin1,ORIGIN,34,34,30,0.8823529411764706,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0021-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0021-origin3,ORIGIN,34,34,30,0.8823529411764706,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0022-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0022-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0022-origin2,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0022-origin3,ORIGIN,34,34,34,1.0,1,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0023-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0023-origin1,ORIGIN,34,34,32,0.9411764705882353,0,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0023-origin2,ORIGIN,34,34,34,1.0,1,13
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0023-origin3,ORIGIN,34,34,32,0.9411764705882353,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0024-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0024-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0024-origin2,ORIGIN,34,34,32,0.9411764705882353,0,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0024-origin3,ORIGIN,34,34,34,1.0,1,17
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0025-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0025-origin1,ORIGIN,34,34,33,0.9705882352941176,0,11
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0025-origin2,ORIGIN,34,34,32,0.9411764705882353,0,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0025-origin3,ORIGIN,34,34,32,0.9411764705882353,0,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0026-origin0,ORIGIN,34,34,33,0.9705882352941176,0,3
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0026-origin1,ORIGIN,34,34,31,0.9117647058823529,0,8
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0026-origin2,ORIGIN,34,34,32,0.9411764705882353,0,21
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0026-origin3,ORIGIN,34,34,31,0.9117647058823529,0,20
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0027-origin0,ORIGIN,34,34,28,0.8235294117647058,0,5
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0027-origin1,ORIGIN,34,34,32,0.9411764705882353,0,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0027-origin2,ORIGIN,34,34,33,0.9705882352941176,0,15
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0027-origin3,ORIGIN,34,34,33,0.9705882352941176,0,17
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0028-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0028-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0028-origin2,ORIGIN,34,34,32,0.9411764705882353,0,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0028-origin3,ORIGIN,34,34,22,0.6470588235294118,0,18
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0029-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0029-origin1,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0029-origin2,ORIGIN,34,34,34,1.0,1,27
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0029-origin3,ORIGIN,34,34,34,1.0,1,26
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0030-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0030-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0030-origin2,ORIGIN,34,34,34,1.0,1,19
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0030-origin3,ORIGIN,34,34,34,1.0,1,25
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0031-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0031-origin1,ORIGIN,34,34,34,1.0,1,10
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0031-origin2,ORIGIN,34,34,34,1.0,1,23
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0031-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0032-origin0,ORIGIN,34,34,34,1.0,1,1
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0032-origin1,ORIGIN,34,34,33,0.9705882352941176,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0032-origin2,ORIGIN,34,34,32,0.9411764705882353,0,14
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0032-origin3,ORIGIN,34,34,32,0.9411764705882353,0,20
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0033-origin0,ORIGIN,34,34,34,1.0,1,2
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0033-origin1,ORIGIN,34,34,34,1.0,1,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0033-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0033-origin3,ORIGIN,34,34,34,1.0,1,22
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0034-origin0,ORIGIN,34,34,34,1.0,1,0
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0034-origin1,ORIGIN,34,34,34,1.0,1,5
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0034-origin2,ORIGIN,34,34,34,1.0,1,16
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0034-origin3,ORIGIN,34,34,34,1.0,1,19
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0035-origin0,ORIGIN,34,34,30,0.8823529411764706,0,5
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0035-origin1,ORIGIN,34,34,32,0.9411764705882353,0,12
gemma,CANONICAL_REPLAY_s1,UPDATE_COMPARISON-ORIGIN-0035-origin2,ORIGIN,34,34,32,0.9411764705882353,0,13
